"Id Estoque";"Contratante";"Tipo Equipamento";"Modelo";"Número de Série";"Patrimônio";"Versão de Software";"Quantidade";"Situação Estoque";"Prestador de Serviços";"Técnico";"Data de Retirada EC";"Último Cliente";"Data Ultima OM";"Reciclado";"Kit Modelo";"DOA";"DOA Aging";"BAD Aging";"Prestador Aging";"Técnico Aging";"OM - Data Recebimento";"Cod. Cliente";"Cliente";"Setor";"Triagem Defeito Constatado";"OM - Última Recebida";"New Good";"Demanda";"Última OS";"OS - Data Atendimento";"Limpeza Técnica";"Data Modificação";"Localização";"Data de Entrega ao Técnico";"AGE";"Triagem - Solução";"Prestador Responsável"
"2827002";"STONE MEI";"GPRS-WIFI";"Link 2500";="192356913111127330597724";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"05/03/2020 00:00:00";"";"";"";"";""
"2827004";"STONE MEI";"GPRS-WIFI";"Link 2500";="192366913111127330604729";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"5c8ca9c0051decca4dd3a735";"Fernando Araújo de Jesus";"";"";"";"";"";"";"";"NÃO";"05/03/2020 00:00:00";"";"";"";"";""
"2827005";"TON";"GPRS-WIFI";"Link 2500";="192366913111127330604737";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"5d248496d50b7e264220b551";"HELIO LOPES ZAMATARO";"";"";"";"";"";"";"";"NÃO";"27/03/2020 00:00:00";"";"";"";"";""
"2827006";"STONE MEI";"GPRS-WIFI";"Link 2500";="192356913111127330597778";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"05/03/2020 00:00:00";"";"";"";"";""
"2827007";"STONE MEI";"GPRS-WIFI";"Link 2500";="192366913111127330602019";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"05/03/2020 00:00:00";"";"";"";"";""
"2826989";"TON";"GPRS-WIFI";"Link 2500";="192366913111127330604350";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"5c867562c0918cd33e60e5af";"Valdelice Soares Marano";"";"";"";"";"";"";"";"NÃO";"27/03/2020 00:00:00";"";"";"";"";""
"2826990";"TON";"GPRS-WIFI";"Link 2500";="192356913111127330597796";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"5e1685ffe690433386c70c71";"Raphael Castro";"";"";"";"";"";"";"";"NÃO";"27/03/2020 00:00:00";"";"";"";"";""
"2826993";"TON";"GPRS-WIFI";"Link 2500";="192366913111127330604273";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"5d70120dc7152c781f0db347";"LEANDRO DA SILVA NASCIMENTO";"";"";"";"";"";"";"";"NÃO";"27/03/2020 00:00:00";"";"";"";"";""
"2826995";"TON";"GPRS-WIFI";"Link 2500";="192366913111127330604384";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"5d43b4a26ed72d7ea3df1c85";"Renata Oliveira";"";"";"";"";"";"";"";"NÃO";"27/03/2020 00:00:00";"";"";"";"";""
"2826997";"TON";"GPRS-WIFI";"Link 2500";="192356913111127330597784";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"5e0f82d66204025f8ec3400d";"Arlene Pereira Zangirolani";"";"";"";"";"";"";"";"NÃO";"27/03/2020 00:00:00";"";"";"";"";""
"2826998";"STONE MEI";"GPRS-WIFI";"Link 2500";="192366913111127330604327";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"05/03/2020 00:00:00";"";"";"";"";""
"2826908";"STONE MEI";"GPRS-WIFI";"Link 2500";="192366913111127330604190";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"05/03/2020 00:00:00";"";"";"";"";""
"2826981";"STONE MEI";"GPRS-WIFI";"Link 2500";="192366913111127330605082";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"05/03/2020 00:00:00";"";"";"";"";""
"2826984";"STONE MEI";"GPRS-WIFI";"Link 2500";="192366913111127330604821";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"05/03/2020 00:00:00";"";"";"";"";""
"2826985";"TON";"GPRS-WIFI";"Link 2500";="192366913111127330604794";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"5dade6976a58b04e5e51";"ROSEMEIRE MARIA SILVA LOPES";"";"";"";"";"";"";"";"NÃO";"27/03/2020 00:00:00";"";"";"";"";""
"2826986";"STONE MEI";"GPRS-WIFI";"Link 2500";="192366913111127330604520";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"05/03/2020 00:00:00";"";"";"";"";""
"2826987";"TON";"GPRS-WIFI";"Link 2500";="192366913111127330604673";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"5c90c3160b72a9ca35fcc028";"LUAN CARLOS";"";"";"";"";"";"";"";"NÃO";"27/03/2020 00:00:00";"";"";"";"";""
"2826893";"STONE MEI";"GPRS-WIFI";"Link 2500";="192366913111127330602464";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"05/03/2020 00:00:00";"";"";"";"";""
"2826894";"STONE MEI";"GPRS-WIFI";"Link 2500";="192366913111127330602580";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"05/03/2020 00:00:00";"";"";"";"";""
"2826895";"STONE MEI";"GPRS-WIFI";"Link 2500";="192366913111127330602518";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"05/03/2020 00:00:00";"";"";"";"";""
"2826896";"STONE MEI";"GPRS-WIFI";"Link 2500";="192366913111127330602527";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"05/03/2020 00:00:00";"";"";"";"";""
"2826897";"STONE MEI";"GPRS-WIFI";"Link 2500";="192356913111127330597825";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"05/03/2020 00:00:00";"";"";"";"";""
"2826898";"STONE MEI";"GPRS-WIFI";"Link 2500";="192366913111127330605243";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"05/03/2020 00:00:00";"";"";"";"";""
"2826886";"STONE MEI";"GPRS-WIFI";"Link 2500";="192356913111127330597570";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"05/03/2020 00:00:00";"";"";"";"";""
"2826887";"STONE MEI";"GPRS-WIFI";"Link 2500";="192356913111127330597675";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"05/03/2020 00:00:00";"";"";"";"";""
"2826888";"STONE MEI";"GPRS-WIFI";"Link 2500";="192356913111127330597445";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"05/03/2020 00:00:00";"";"";"";"";""
"2826890";"STONE MEI";"GPRS-WIFI";"Link 2500";="192366913111127330604786";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"05/03/2020 00:00:00";"";"";"";"";""
"2826891";"STONE MEI";"GPRS-WIFI";"Link 2500";="192356913111127330597498";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"05/03/2020 00:00:00";"";"";"";"";""
"2826892";"STONE MEI";"GPRS-WIFI";"Link 2500";="192356913111127330597438";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"05/03/2020 00:00:00";"";"";"";"";""
"2826878";"STONE MEI";"GPRS-WIFI";"Link 2500";="192356913111127330597789";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"05/03/2020 00:00:00";"";"";"";"";""
"2826879";"STONE MEI";"GPRS-WIFI";"Link 2500";="192356913111127330597519";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"05/03/2020 00:00:00";"";"";"";"";""
"2826880";"STONE MEI";"GPRS-WIFI";"Link 2500";="192356913111127330597463";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"05/03/2020 00:00:00";"";"";"";"";""
"2826881";"STONE MEI";"GPRS-WIFI";"Link 2500";="192356913111127330597481";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"05/03/2020 00:00:00";"";"";"";"";""
"2826884";"STONE MEI";"GPRS-WIFI";"Link 2500";="192366913111127330604307";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"05/03/2020 00:00:00";"";"";"";"";""
"2826885";"STONE MEI";"GPRS-WIFI";"Link 2500";="192356913111127330597684";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"05/03/2020 00:00:00";"";"";"";"";""
"2826871";"STONE MEI";"GPRS-WIFI";"Link 2500";="192356913111127330597443";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"05/03/2020 00:00:00";"";"";"";"";""
"2826872";"STONE MEI";"GPRS-WIFI";"Link 2500";="192356913111127330597851";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"05/03/2020 00:00:00";"";"";"";"";""
"2826873";"STONE MEI";"GPRS-WIFI";"Link 2500";="192356913111127330597773";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"05/03/2020 00:00:00";"";"";"";"";""
"2826874";"STONE MEI";"GPRS-WIFI";"Link 2500";="192366913111127330605230";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"05/03/2020 00:00:00";"";"";"";"";""
"2826876";"STONE MEI";"GPRS-WIFI";"Link 2500";="192366913111127330602672";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"05/03/2020 00:00:00";"";"";"";"";""
"2826877";"STONE MEI";"GPRS-WIFI";"Link 2500";="192366913111127330604983";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"05/03/2020 00:00:00";"";"";"";"";""
"2826865";"STONE MEI";"GPRS-WIFI";"Link 2500";="192356913111127330597339";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"05/03/2020 00:00:00";"";"";"";"";""
"2826866";"STONE MEI";"GPRS-WIFI";"Link 2500";="192366913111127330604391";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"05/03/2020 00:00:00";"";"";"";"";""
"2826867";"STONE MEI";"GPRS-WIFI";"Link 2500";="192356913111127330597857";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"05/03/2020 00:00:00";"";"";"";"";""
"2826868";"STONE MEI";"GPRS-WIFI";"Link 2500";="192356913111127330597474";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"05/03/2020 00:00:00";"";"";"";"";""
"2826869";"STONE MEI";"GPRS-WIFI";"Link 2500";="192356913111127330597290";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"05/03/2020 00:00:00";"";"";"";"";""
"2826870";"STONE MEI";"GPRS-WIFI";"Link 2500";="192356913111127330597434";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"05/03/2020 00:00:00";"";"";"";"";""
"2826856";"STONE MEI";"GPRS-WIFI";"Link 2500";="192356913111127330597330";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"05/03/2020 00:00:00";"";"";"";"";""
"2826857";"STONE MEI";"GPRS-WIFI";"Link 2500";="192356913111127330597871";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"05/03/2020 00:00:00";"";"";"";"";""
"2826858";"STONE MEI";"GPRS-WIFI";"Link 2500";="192366913111127330602433";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"05/03/2020 00:00:00";"";"";"";"";""
"2826860";"STONE MEI";"GPRS-WIFI";"Link 2500";="192366913111127330602173";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"05/03/2020 00:00:00";"";"";"";"";""
"2826861";"STONE MEI";"GPRS-WIFI";"Link 2500";="192366913111127330602120";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"05/03/2020 00:00:00";"";"";"";"";""
"2826863";"STONE MEI";"GPRS-WIFI";"Link 2500";="192366913111127330602206";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"05/03/2020 00:00:00";"";"";"";"";""
"2826850";"STONE MEI";"GPRS-WIFI";"Link 2500";="192356913111127330597326";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"05/03/2020 00:00:00";"";"";"";"";""
"2826851";"STONE MEI";"GPRS-WIFI";"Link 2500";="192356913111127330597607";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"05/03/2020 00:00:00";"";"";"";"";""
"2826852";"STONE MEI";"GPRS-WIFI";"Link 2500";="192366913111127330602106";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"05/03/2020 00:00:00";"";"";"";"";""
"2826853";"STONE MEI";"GPRS-WIFI";"Link 2500";="192356913111127330597450";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"05/03/2020 00:00:00";"";"";"";"";""
"2826854";"STONE MEI";"GPRS-WIFI";"Link 2500";="192366913111127330602496";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"05/03/2020 00:00:00";"";"";"";"";""
"2826855";"STONE MEI";"GPRS-WIFI";"Link 2500";="192356913111127330597440";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"05/03/2020 00:00:00";"";"";"";"";""
"2826844";"STONE MEI";"GPRS-WIFI";"Link 2500";="192366913111127330604948";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"05/03/2020 00:00:00";"";"";"";"";""
"2826845";"STONE MEI";"GPRS-WIFI";"Link 2500";="192366913111127330602161";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"05/03/2020 00:00:00";"";"";"";"";""
"2826846";"STONE MEI";"GPRS-WIFI";"Link 2500";="192366913111127330604950";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"05/03/2020 00:00:00";"";"";"";"";""
"2826847";"STONE MEI";"GPRS-WIFI";"Link 2500";="192366913111127330604965";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"05/03/2020 00:00:00";"";"";"";"";""
"2826848";"STONE MEI";"GPRS-WIFI";"Link 2500";="192366913111127330604975";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"05/03/2020 00:00:00";"";"";"";"";""
"2826849";"STONE MEI";"GPRS-WIFI";"Link 2500";="192366913111127330602236";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"05/03/2020 00:00:00";"";"";"";"";""
"2826838";"STONE MEI";"GPRS-WIFI";"Link 2500";="192366913111127330603818";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"05/03/2020 00:00:00";"";"";"";"";""
"2826839";"STONE MEI";"GPRS-WIFI";"Link 2500";="192366913111127330604967";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"05/03/2020 00:00:00";"";"";"";"";""
"2826840";"STONE MEI";"GPRS-WIFI";"Link 2500";="192366913111127330602176";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"05/03/2020 00:00:00";"";"";"";"";""
"2826841";"STONE MEI";"GPRS-WIFI";"Link 2500";="192366913111127330604007";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"05/03/2020 00:00:00";"";"";"";"";""
"2826842";"STONE MEI";"GPRS-WIFI";"Link 2500";="192366913111127330603986";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"05/03/2020 00:00:00";"";"";"";"";""
"2826843";"STONE MEI";"GPRS-WIFI";"Link 2500";="192366913111127330604725";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"05/03/2020 00:00:00";"";"";"";"";""
"2826831";"STONE MEI";"GPRS-WIFI";"Link 2500";="192366913111127330603861";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"05/03/2020 00:00:00";"";"";"";"";""
"2826832";"STONE MEI";"GPRS-WIFI";"Link 2500";="192366913111127330602961";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"05/03/2020 00:00:00";"";"";"";"";""
"2826833";"STONE MEI";"GPRS-WIFI";"Link 2500";="192366913111127330603741";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"05/03/2020 00:00:00";"";"";"";"";""
"2826834";"STONE MEI";"GPRS-WIFI";"Link 2500";="192366913111127330602132";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"05/03/2020 00:00:00";"";"";"";"";""
"2826835";"STONE MEI";"GPRS-WIFI";"Link 2500";="192366913111127330602048";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"05/03/2020 00:00:00";"";"";"";"";""
"2826837";"STONE MEI";"GPRS-WIFI";"Link 2500";="192356913111127330597957";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"05/03/2020 00:00:00";"";"";"";"";""
"2826823";"STONE MEI";"GPRS-WIFI";"Link 2500";="192366913111127330602113";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"05/03/2020 00:00:00";"";"";"";"";""
"2826824";"STONE MEI";"GPRS-WIFI";"Link 2500";="192366913111127330602223";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"05/03/2020 00:00:00";"";"";"";"";""
"2826825";"STONE MEI";"GPRS-WIFI";"Link 2500";="192366913111127330602216";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"05/03/2020 00:00:00";"";"";"";"";""
"2826826";"STONE MEI";"GPRS-WIFI";"Link 2500";="192366913111127330601710";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"05/03/2020 00:00:00";"";"";"";"";""
"2826827";"STONE MEI";"GPRS-WIFI";"Link 2500";="192366913111127330601889";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"05/03/2020 00:00:00";"";"";"";"";""
"2826829";"STONE MEI";"GPRS-WIFI";"Link 2500";="192366913111127330604505";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"05/03/2020 00:00:00";"";"";"";"";""
"2826816";"STONE MEI";"GPRS-WIFI";"Link 2500";="192366913111127330603364";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"05/03/2020 00:00:00";"";"";"";"";""
"2826817";"STONE MEI";"GPRS-WIFI";"Link 2500";="192366913111127330603920";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"05/03/2020 00:00:00";"";"";"";"";""
"2826818";"STONE MEI";"GPRS-WIFI";"Link 2500";="192366913111127330603900";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"05/03/2020 00:00:00";"";"";"";"";""
"2826819";"STONE MEI";"GPRS-WIFI";"Link 2500";="192366913111127330603840";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"05/03/2020 00:00:00";"";"";"";"";""
"2826820";"STONE MEI";"GPRS-WIFI";"Link 2500";="192366913111127330603758";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"05/03/2020 00:00:00";"";"";"";"";""
"2826822";"STONE MEI";"GPRS-WIFI";"Link 2500";="192366913111127330603929";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"05/03/2020 00:00:00";"";"";"";"";""
"2826809";"STONE MEI";"GPRS-WIFI";"Link 2500";="192366913111127330603715";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"05/03/2020 00:00:00";"";"";"";"";""
"2826810";"STONE MEI";"GPRS-WIFI";"Link 2500";="192366913111127330603844";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"05/03/2020 00:00:00";"";"";"";"";""
"2826811";"STONE MEI";"GPRS-WIFI";"Link 2500";="192366913111127330603935";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"05/03/2020 00:00:00";"";"";"";"";""
"2826812";"STONE MEI";"GPRS-WIFI";"Link 2500";="192366913111127330603698";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"05/03/2020 00:00:00";"";"";"";"";""
"2826814";"STONE MEI";"GPRS-WIFI";"Link 2500";="192366913111127330603906";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"05/03/2020 00:00:00";"";"";"";"";""
